SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
98,old,cMAPLab-Behav,1,BAGEL,,semantic,1,0,1,4.094412903,n,n
98,old,cMAPLab-Behav,2,TRIPLICATE,,semantic,1,0,1,5.346871007,n,n
98,old,cMAPLab-Behav,3,PAUPER,,semantic,1,0,1,6.193646649,n,n
98,old,cMAPLab-Behav,4,STOREROOM,,semantic,1,0,1,7.14588768,n,n
98,old,cMAPLab-Behav,5,PRECIOUS,DIAMOND,semantic,0,0,1,7.93767929,n,n
98,old,cMAPLab-Behav,6,PACIFIER,INFANT,semantic,0,1,6,11.49628719,n,n
98,old,cMAPLab-Behav,7,FUR,,phonetic,1,0,1,13.57602075,n,n
98,old,cMAPLab-Behav,8,GLACIERS,DINOSAUR,semantic,0,0,1,15.00042807,n,n
98,old,cMAPLab-Behav,9,HALLUCINATION,LUNATIC,semantic,0,1,2,23.07373285,n,n
98,old,cMAPLab-Behav,10,FATE,CRITICAL,phonetic,1,0,1,30.35594264,n,n
98,old,cMAPLab-Behav,11,BOOK,,phonetic,1,0,1,31.19789573,n,n
98,old,cMAPLab-Behav,12,DACHSHUND,,semantic,1,0,1,31.95467861,n,n
98,old,cMAPLab-Behav,13,FITNESS,CRITICAL,semantic,1,0,1,32.72148677,n,n
98,old,cMAPLab-Behav,14,HIRE,MIRE,phonetic,0,1,6,35.1519983,n,n
98,old,cMAPLab-Behav,15,CASINO,GAMBLER,semantic,0,0,1,36.57540708,n,n
98,old,cMAPLab-Behav,16,FEUDAL,CASTLE,semantic,0,1,6,37.71298433,n,n
98,old,cMAPLab-Behav,17,COMIC,COMEDIAN,semantic,0,0,1,38.96090469,n,n
98,old,cMAPLab-Behav,18,BUT,BUN,phonetic,0,0,1,40.40925415,n,n
98,old,cMAPLab-Behav,19,WINGS,BUTTERFLY,semantic,0,1,6,41.78226026,n,n
98,old,cMAPLab-Behav,20,RUN,BUN,phonetic,0,0,1,44.78404054,n,n
98,old,cMAPLab-Behav,21,MINE,MIRE,phonetic,0,1,6,45.96674076,n,n
98,old,cMAPLab-Behav,22,JUGGLING,MAGICIAN,semantic,0,1,6,46.85358161,n,n
98,old,cMAPLab-Behav,23,SCISSORS,,semantic,1,0,1,47.99135687,n,n
98,old,cMAPLab-Behav,24,POKER,GAMBLER,semantic,0,0,1,49.16401512,n,n
98,old,cMAPLab-Behav,25,INDUSTRY,,semantic,1,0,1,49.96067932,n,n
98,old,cMAPLab-Behav,26,INVITATION,,semantic,1,0,1,50.71750026,n,n
98,old,cMAPLab-Behav,27,HONEYCOMB,,semantic,1,0,1,51.74479299,n,n
98,old,cMAPLab-Behav,28,COMEDIAN,CRITICAL,semantic,1,0,1,52.81713813,n,n
98,old,cMAPLab-Behav,29,BOOT,BOON,phonetic,0,0,6,54.39064005,n,n
98,old,cMAPLab-Behav,30,BUM,BUN,phonetic,0,1,6,55.07198634,n,n
98,old,cMAPLab-Behav,31,UNFORMED,,semantic,1,0,1,56.30975185,n,n
98,old,cMAPLab-Behav,32,AEROBICS,FITNESS,semantic,0,0,1,57.49757183,n,n
98,old,cMAPLab-Behav,33,TONING,FITNESS,semantic,0,0,1,58.28434246,n,n
98,old,cMAPLab-Behav,34,JOY,,phonetic,1,0,1,62.39378153,n,n
98,old,cMAPLab-Behav,35,THESAURUS,,semantic,1,0,1,63.24570602,n,n
98,old,cMAPLab-Behav,36,TEAM,TEAL,phonetic,0,1,6,64.39326108,n,n
98,old,cMAPLab-Behav,37,MONOLOGUE,COMEDIAN,semantic,0,1,6,65.08481227,n,n
98,old,cMAPLab-Behav,38,PSYCHOTIC,LUNATIC,semantic,0,0,6,66.50802305,n,n
98,old,cMAPLab-Behav,39,PERK,,phonetic,1,0,1,67.71070498,n,n
98,old,cMAPLab-Behav,40,DRAGONFLY,BUTTERFLY,semantic,0,0,1,68.52753777,n,n
98,old,cMAPLab-Behav,41,SILHOUETTE,,semantic,1,0,1,69.32937519,n,n
