SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
89,young,cMAPLab-fMRI,1,GUTTER,,semantic,1,0,5%,4.12338543574151,y,y
89,young,cMAPLab-fMRI,2,ATTIC,,semantic,1,0,2@,7.22876929931226,y,y
89,young,cMAPLab-fMRI,3,HOUSECOAT,,semantic,1,0,5%,9.82800467452034,y,y
89,young,cMAPLab-fMRI,4,UNFORMED,,semantic,1,0,1!,13.8600629334251,y,y
89,young,cMAPLab-fMRI,5,NEST,WEST,phonetic,0,1,6^,15.7676240415894,y,y
89,young,cMAPLab-fMRI,6,SWEATING,FITNESS,semantic,0,1,6^,16.4204507973918,y,y
89,young,cMAPLab-fMRI,7,STICKUP,ROBBERY,semantic,0,0,2@,18.127609766103,y,y
89,young,cMAPLab-fMRI,8,NOW,,phonetic,1,0,2@,20.9339287671901,y,y
89,young,cMAPLab-fMRI,9,DINOSAUR,CRITICAL,semantic,1,0,2@,21.6378053075896,y,y
89,young,cMAPLab-fMRI,10,WOOD,,phonetic,1,0,5%,23.3238398253307,y,y
89,young,cMAPLab-fMRI,11,BANDIT,ROBBERY,semantic,0,1,6^,24.4557425001112,y,y
89,young,cMAPLab-fMRI,12,SCISSORS,,semantic,1,0,2@,25.1836998229555,y,y
89,young,cMAPLab-fMRI,13,GATE,FATE,phonetic,0,0,2@,26.1002614839526,y,y
89,young,cMAPLab-fMRI,14,SIP,CRITICAL,phonetic,1,0,2@,26.6923707800452,y,y
89,young,cMAPLab-fMRI,15,VEAL,TEAL,phonetic,0,0,2@,27.6528472826321,y,y
89,young,cMAPLab-fMRI,16,MOP,COP,phonetic,0,0,2@,28.631097229576,y,y
89,young,cMAPLab-fMRI,17,TOON,BOON,phonetic,0,1,6^,29.4646301553294,y,y
89,young,cMAPLab-fMRI,18,EMBALMING,PYRAMID,semantic,0,0,2@,30.6417674542317,y,y
89,young,cMAPLab-fMRI,19,INFANT,CRITICAL,semantic,1,0,2@,31.6432425875973,y,y
89,young,cMAPLab-fMRI,20,PARANORMAL,PHANTOM,semantic,0,1,6^,32.5077607783314,y,y
89,young,cMAPLab-fMRI,21,TOY,,phonetic,1,0,2@,33.4134628079337,y,y
89,young,cMAPLab-fMRI,22,BOON,CRITICAL,phonetic,1,0,6^,34.0723104591161,y,y
89,young,cMAPLab-fMRI,23,DIP,SIP,phonetic,0,0,2@,35.0358305322734,y,y
89,young,cMAPLab-fMRI,24,LOTTERY,GAMBLER,semantic,0,1,6^,35.8094964626216,y,y
89,young,cMAPLab-fMRI,25,TORTILLA,,semantic,1,0,2@,36.5523618695297,y,y
89,young,cMAPLab-fMRI,26,ANTIQUITY,,semantic,1,0,3#,38.3106891186762,y,y
89,young,cMAPLab-fMRI,27,JARGON,,semantic,1,0,2@,39.6842981336813,y,y
89,young,cMAPLab-fMRI,28,TEAT,TEAL,phonetic,0,1,2@,41.7059880057932,y,y
89,young,cMAPLab-fMRI,29,FAKE,FATE,phonetic,0,1,6^,44.1362455010094,y,y
89,young,cMAPLab-fMRI,30,STORK,INFANT,semantic,0,1,6^,44.8281749539892,y,y
89,young,cMAPLab-fMRI,31,STEALING,ROBBERY,semantic,0,0,6^,45.4413359240716,y,y
89,young,cMAPLab-fMRI,32,JUGGLING,MAGICIAN,semantic,0,0,5%,47.1178833095764,y,y
89,young,cMAPLab-fMRI,33,GAMBLER,CRITICAL,semantic,1,0,5%,49.0490997347806,y,y
89,young,cMAPLab-fMRI,34,FAT,CAT,phonetic,0,0,5%,51.2947784850694,y,y
89,young,cMAPLab-fMRI,35,CANVAS,,semantic,1,0,2@,52.1515846487164,y,y
89,young,cMAPLab-fMRI,36,MAMMOTH,DINOSAUR,semantic,0,1,6^,52.9592808141606,y,y
89,young,cMAPLab-fMRI,37,VEST,WEST,phonetic,0,0,4$,55.1599997200829,y,y
89,young,cMAPLab-fMRI,38,PULL,,phonetic,1,0,3#,56.9524411777675,y,y
89,young,cMAPLab-fMRI,39,CAB,CAT,phonetic,0,0,3#,58.0220145693893,y,y
89,young,cMAPLab-fMRI,40,DOLE,ROLE,phonetic,0,0,2@,58.7969298378594,y,y
89,young,cMAPLab-fMRI,41,SILHOUETTE,,semantic,1,0,6^,60.4145427996264,y,y
89,young,cMAPLab-fMRI,42,BOOK,,phonetic,1,0,3#,61.9435782480723,y,y
89,young,cMAPLab-fMRI,43,POLE,ROLE,phonetic,0,0,2@,63.0092566718085,y,y
89,young,cMAPLab-fMRI,44,BECKON,PHANTOM,semantic,0,0,6^,64.7619889574853,y,y
89,young,cMAPLab-fMRI,45,PAUPER,,semantic,1,0,2@,65.579041629826,y,y
89,young,cMAPLab-fMRI,46,COW,,phonetic,1,0,3#,66.5558789569477,y,y
89,young,cMAPLab-fMRI,47,NIP,SIP,phonetic,0,1,6^,67.4467340164701,y,y
89,young,cMAPLab-fMRI,48,LEST,WEST,phonetic,0,0,3#,68.7893232440692,y,y
89,young,cMAPLab-fMRI,49,AMPHIBIANS,DINOSAUR,semantic,0,0,3#,70.1197032005439,y,y
89,young,cMAPLab-fMRI,50,JOY,,phonetic,1,0,3#,70.7369681390701,y,y
89,young,cMAPLab-fMRI,51,CON,COP,phonetic,0,1,3#,71.5350120245275,y,y
89,young,cMAPLab-fMRI,52,BICEPS,FITNESS,semantic,0,0,3#,73.3139416897757,y,y
89,young,cMAPLab-fMRI,53,PHYSIQUE,FITNESS,semantic,0,0,3#,74.8182068405586,y,y
89,young,cMAPLab-fMRI,54,FUN,BUN,phonetic,0,0,2@,76.0090765954374,y,y
89,young,cMAPLab-fMRI,55,WIZARD,MAGICIAN,semantic,0,1,6^,76.9786530194251,y,y
89,young,cMAPLab-fMRI,56,SPELLS,MAGICIAN,semantic,0,1,6^,77.6799557739869,y,y
89,young,cMAPLab-fMRI,57,BLACKJACK,GAMBLER,semantic,0,1,6^,78.2983114341478,y,y
89,young,cMAPLab-fMRI,58,ROBE,ROLE,phonetic,0,1,6^,78.9316260289634,y,y
89,young,cMAPLab-fMRI,59,FOIL,,phonetic,1,0,2@,80.4591359599872,y,y
89,young,cMAPLab-fMRI,60,SPOOKY,PHANTOM,semantic,0,0,3#,82.1153309836227,y,y
89,young,cMAPLab-fMRI,61,BISON,,semantic,1,0,3#,83.0951922874956,y,y
89,young,cMAPLab-fMRI,62,PERK,,phonetic,1,0,3#,83.7095414817013,y,y
89,young,cMAPLab-fMRI,63,COB,COP,phonetic,0,0,3#,84.7585194550047,y,y
89,young,cMAPLab-fMRI,64,BARBELLS,FITNESS,semantic,0,1,6^,86.5823837725911,y,y
89,young,cMAPLab-fMRI,65,HIRE,MIRE,phonetic,0,0,3#,87.3876484405337,y,y
89,young,cMAPLab-fMRI,66,BIOLOGIST,,semantic,1,0,3#,88.399815258439,y,y
89,young,cMAPLab-fMRI,67,STATIONER,,semantic,1,0,3#,88.8982008691237,y,y
89,young,cMAPLab-fMRI,68,BABBLE,INFANT,semantic,0,1,4$,90.8169845605444,y,y
89,young,cMAPLab-fMRI,69,ARTIFACTS,DINOSAUR,semantic,0,1,6^,91.6919812365959,y,y
89,young,cMAPLab-fMRI,70,TEAL,CRITICAL,phonetic,1,0,3#,93.1474816133123,y,y
89,young,cMAPLab-fMRI,71,REST,WEST,phonetic,0,1,6^,94.4728446234803,y,y
89,young,cMAPLab-fMRI,72,PYRAMID,CRITICAL,semantic,1,0,6^,96.0691306649969,y,y
89,young,cMAPLab-fMRI,73,HONEYCOMB,,semantic,1,0,3#,96.7415129680594,y,y
89,young,cMAPLab-fMRI,74,ROBBERY,CRITICAL,semantic,1,0,2@,97.6886190335063,y,y
89,young,cMAPLab-fMRI,75,GOON,BOON,phonetic,0,1,4$,99.5327330787695,y,y
89,young,cMAPLab-fMRI,76,BUM,BUN,phonetic,0,0,2@,100.79432526177,y,y
89,young,cMAPLab-fMRI,77,ROTE,ROLE,phonetic,0,1,2@,101.678330421477,y,y
89,young,cMAPLab-fMRI,78,TEAS,TEAL,phonetic,0,1,6^,102.659326766297,y,y
89,young,cMAPLab-fMRI,79,LUNATIC,CRITICAL,semantic,1,0,2@,103.512698882914,y,y
89,young,cMAPLab-fMRI,80,MINE,MIRE,phonetic,0,0,2@,104.335028819216,y,y
89,young,cMAPLab-fMRI,81,SAW,,phonetic,1,0,2@,104.94846037036,y,y
89,young,cMAPLab-fMRI,82,PRICELESS,DIAMOND,semantic,0,1,6^,105.693784799398,y,y
89,young,cMAPLab-fMRI,83,RANTING,LUNATIC,semantic,0,0,2@,106.905780871311,y,y
89,young,cMAPLab-fMRI,84,MOON,BOON,phonetic,0,0,6^,107.627968752553,y,y
89,young,cMAPLab-fMRI,85,APARTMENT,,semantic,1,0,6^,108.410349726037,y,y
89,young,cMAPLab-fMRI,86,SIX,SIP,phonetic,0,1,6^,109.06060782772,y,y
89,young,cMAPLab-fMRI,87,BOP,COP,phonetic,0,1,6^,110.240445805641,y,y
89,young,cMAPLab-fMRI,88,SUN,BUN,phonetic,0,1,2@,111.453471485176,y,y
89,young,cMAPLab-fMRI,89,YAW,,phonetic,1,0,2@,112.005035140552,y,y
89,young,cMAPLab-fMRI,90,ASSAILANT,ROBBERY,semantic,0,1,6^,113.032060591489,y,y
89,young,cMAPLab-fMRI,91,BOUT,,phonetic,1,0,2@,113.723515594567,y,y
89,young,cMAPLab-fMRI,92,GLOOMY,PHANTOM,semantic,0,1,6^,114.436958575432,y,y
89,young,cMAPLab-fMRI,93,SPARKLE,DIAMOND,semantic,0,0,6^,115.085352466835,y,y
89,young,cMAPLab-fMRI,94,FUR,,phonetic,1,0,2@,116.595429045934,y,y
89,young,cMAPLab-fMRI,95,JACKPOT,GAMBLER,semantic,0,0,6^,117.278799273161,y,y
89,young,cMAPLab-fMRI,96,DACHSHUND,,semantic,1,0,2@,118.238233572105,y,y
89,young,cMAPLab-fMRI,97,UNDERGROWTH,,semantic,1,0,2@,118.942626549135,y,y
89,young,cMAPLab-fMRI,98,DERANGED,LUNATIC,semantic,0,1,6^,119.715995773338,y,y
89,young,cMAPLab-fMRI,99,BRONTOSAURUS,DINOSAUR,semantic,0,0,2@,120.415523889271,y,y
89,young,cMAPLab-fMRI,100,FITNESS,CRITICAL,semantic,1,0,6^,121.233803506824,y,y
89,young,cMAPLab-fMRI,101,FATE,CRITICAL,phonetic,1,0,2@,122.478038380519,y,y
89,young,cMAPLab-fMRI,102,UNDERWORLD,PYRAMID,semantic,0,1,2@,123.259458791203,y,y
89,young,cMAPLab-fMRI,103,NULL,,phonetic,1,0,2@,124.117825927722,y,y
89,young,cMAPLab-fMRI,104,LAWN,,phonetic,1,0,2@,125.116012101498,y,y
89,young,cMAPLab-fMRI,105,MILE,MIRE,phonetic,0,1,2@,125.609830490284,y,y
89,young,cMAPLab-fMRI,106,WIRE,MIRE,phonetic,0,1,6^,126.432110975555,y,y
89,young,cMAPLab-fMRI,107,CAT,CRITICAL,phonetic,1,0,2@,127.051700112192,y,y
89,young,cMAPLab-fMRI,108,PHANTOM,CRITICAL,semantic,1,0,2@,127.877114206203,y,y
89,young,cMAPLab-fMRI,109,RAT,CAT,phonetic,0,1,2@,128.673586388832,y,y
89,young,cMAPLab-fMRI,110,THICKET,,semantic,1,0,2@,129.272242813851,y,y
89,young,cMAPLab-fMRI,111,ENCHANTED,MAGICIAN,semantic,0,0,2@,129.936851042788,y,y
89,young,cMAPLab-fMRI,112,PROMENADE,,semantic,1,0,2@,130.616501246768,y,y
