SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
55,young,CC7,1,CANVAS,,semantic,1,0,6,2.63447621557862,y,y
55,young,CC7,2,PROMENADE,,semantic,1,0,6,3.68210371490568,y,y
55,young,CC7,3,UNFORMED,,semantic,1,0,6,4.64998148148879,y,y
55,young,CC7,4,SABLE,,semantic,1,0,6,5.65794510534033,y,y
55,young,CC7,5,FATE,CRITICAL,phonetic,1,0,4,7.10586521495134,y,y
55,young,CC7,6,SIX,SIP,phonetic,0,0,6,8.20179484132677,y,y
55,young,CC7,7,YAW,,phonetic,1,0,6,9.3297703335993,y,y
55,young,CC7,8,BUD,BUN,phonetic,0,0,4,10.9776865798049,y,y
55,young,CC7,9,FITNESS,CRITICAL,semantic,1,0,6,12.4095756062306,y,y
55,young,CC7,10,ANTIQUITY,,semantic,1,0,6,13.7694835308939,y,y
55,young,CC7,11,DINOSAUR,CRITICAL,semantic,1,0,6,14.8494717227295,y,y
55,young,CC7,12,FRAGILE,BUTTERFLY,semantic,0,0,5,16.2014027424157,y,y
55,young,CC7,13,TIRE,MIRE,phonetic,0,1,1,17.6093338876963,y,y
55,young,CC7,14,GOON,BOON,phonetic,0,0,1,24.46496811416,y,y
55,young,CC7,15,INFANT,CRITICAL,semantic,1,0,1,25.2168886899017,y,y
55,young,CC7,16,CAT,CRITICAL,phonetic,1,0,1,26.3128605750389,y,y
55,young,CC7,17,MAT,CAT,phonetic,0,1,6,27.5367856156081,y,y
55,young,CC7,18,REST,WEST,phonetic,0,0,1,28.5847475607879,y,y
55,young,CC7,19,BUR,,phonetic,1,0,1,29.8886493230239,y,y
55,young,CC7,20,LAWN,,phonetic,1,0,1,30.6086145867594,y,y
55,young,CC7,21,SWEATING,FITNESS,semantic,0,0,1,31.40056819655,y,y
55,young,CC7,22,SCISSORS,,semantic,1,0,1,32.2245290358551,y,y
55,young,CC7,23,GUN,BUN,phonetic,0,1,6,33.1924620405771,y,y
55,young,CC7,24,HOP,COP,phonetic,0,1,6,34.0084396363236,y,y
55,young,CC7,25,BUTTERFLY,CRITICAL,semantic,1,0,1,34.9444010285661,y,y
55,young,CC7,26,PSYCHOPATH,LUNATIC,semantic,0,0,1,36.0083696078509,y,y
55,young,CC7,27,THESAURUS,,semantic,1,0,1,37.0642846124247,y,y
55,young,CC7,28,SCHOOLYARD,,semantic,1,0,1,38.2882084455341,y,y
55,young,CC7,29,NIP,SIP,phonetic,0,0,5,39.8081661025062,y,y
55,young,CC7,30,IMPROVISATION,COMEDIAN,semantic,0,0,1,41.3760754424147,y,y
55,young,CC7,31,DIAMOND,CRITICAL,semantic,1,0,1,42.3840215592645,y,y
55,young,CC7,32,GLITTERING,DIAMOND,semantic,0,0,1,43.0719445785508,y,y
55,young,CC7,33,TEAS,TEAL,phonetic,0,0,1,43.8879276076332,y,y
55,young,CC7,34,THICKET,,semantic,1,0,1,44.7918899198994,y,y
55,young,CC7,35,MANSION,CASTLE,semantic,0,0,1,45.5598397674039,y,y
55,young,CC7,36,ROBE,ROLE,phonetic,0,0,1,46.6877639461309,y,y
55,young,CC7,37,MOLE,ROLE,phonetic,0,1,6,47.7917121322826,y,y
55,young,CC7,38,JARGON,,semantic,1,0,1,49.3516542259604,y,y
55,young,CC7,39,BAT,CAT,phonetic,0,1,6,50.3835917292163,y,y
55,young,CC7,40,STRONGHOLD,CASTLE,semantic,0,1,2,53.5674128015526,y,y
55,young,CC7,41,DIRE,MIRE,phonetic,0,1,5,55.6872855187394,y,y
55,young,CC7,42,WIRE,MIRE,phonetic,0,0,5,57.2152212881483,y,y
55,young,CC7,43,FOIL,,phonetic,1,0,5,59.9830721300095,y,y
55,young,CC7,44,NULL,,phonetic,1,0,1,61.5349760437384,y,y
55,young,CC7,45,RAW,,phonetic,1,0,1,62.4229465136305,y,y
55,young,CC7,46,BOOK,,phonetic,1,0,1,63.4308865931816,y,y
55,young,CC7,47,MOORING,,semantic,1,0,1,64.4148754323833,y,y
55,young,CC7,48,POP,COP,phonetic,0,1,5,65.7747794329189,y,y
55,young,CC7,49,TRIBESMAN,,semantic,1,0,1,66.9427300048992,y,y
