SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
97,old,cMAPLab-Behav,1,INDUSTRY,,semantic,1,0,1,4.64871869,n,n
97,old,cMAPLab-Behav,2,INVITATION,,semantic,1,0,1,6.352581351,n,n
97,old,cMAPLab-Behav,3,OPOSSUM,,semantic,1,0,1,7.770961021,n,n
97,old,cMAPLab-Behav,4,UNDERGROWTH,,semantic,1,0,1,10.45246255,n,n
97,old,cMAPLab-Behav,5,ROSE,ROLE,phonetic,0,1,6,13.0438319,n,n
97,old,cMAPLab-Behav,6,CYCLONE,TORNADO,semantic,0,0,6,14.48725789,n,n
97,old,cMAPLab-Behav,7,MONOXIDE,,semantic,1,0,1,15.90061273,n,n
97,old,cMAPLab-Behav,8,SOON,BOON,phonetic,0,0,1,17.43433853,n,n
97,old,cMAPLab-Behav,9,MAT,CAT,phonetic,0,0,1,19.25625474,n,n
97,old,cMAPLab-Behav,10,WALLET,ROBBERY,semantic,0,1,6,20.82947954,n,n
97,old,cMAPLab-Behav,11,MAGICIAN,CRITICAL,semantic,1,0,3,23.671259,n,n
97,old,cMAPLab-Behav,12,FOSSILS,DINOSAUR,semantic,0,0,1,25.40551183,n,n
97,old,cMAPLab-Behav,13,DIRE,MIRE,phonetic,0,0,1,27.10457931,n,n
97,old,cMAPLab-Behav,14,PHANTOM,CRITICAL,semantic,1,0,1,28.59320823,n,n
97,old,cMAPLab-Behav,15,HIEROGLYPHICS,PYRAMID,semantic,0,0,1,30.79350176,n,n
97,old,cMAPLab-Behav,16,CARPORT,,semantic,1,0,1,32.20190533,n,n
97,old,cMAPLab-Behav,17,SOLE,ROLE,phonetic,0,1,6,33.92181708,n,n
97,old,cMAPLab-Behav,18,SCHOOLYARD,,semantic,1,0,1,35.36047525,n,n
97,old,cMAPLab-Behav,19,PEAL,TEAL,phonetic,0,1,6,36.82873116,n,n
97,old,cMAPLab-Behav,20,LUNATIC,CRITICAL,semantic,1,0,1,38.88395425,n,n
97,old,cMAPLab-Behav,21,FADE,FATE,phonetic,0,1,6,40.44269813,n,n
97,old,cMAPLab-Behav,22,LOON,BOON,phonetic,0,0,1,43.59508131,n,n
97,old,cMAPLab-Behav,23,DATE,FATE,phonetic,0,1,1,44.86308859,n,n
97,old,cMAPLab-Behav,24,MECHANICAL,,semantic,1,0,1,46.15115541,n,n
97,old,cMAPLab-Behav,25,TORNADO,CRITICAL,semantic,1,0,6,49.96231806,n,n
97,old,cMAPLab-Behav,26,WAGER,GAMBLER,semantic,0,0,1,53.11487443,n,n
97,old,cMAPLab-Behav,27,DEMENTED,LUNATIC,semantic,0,1,1,55.25000855,n,n
97,old,cMAPLab-Behav,28,TOY,,phonetic,1,0,1,56.52804753,n,n
97,old,cMAPLab-Behav,29,SORCERER,MAGICIAN,semantic,0,1,6,58.70333623,n,n
97,old,cMAPLab-Behav,30,COON,BOON,phonetic,0,1,5,60.43254841,n,n
97,old,cMAPLab-Behav,31,ANTIQUITY,,semantic,1,0,1,61.80079953,n,n
