SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
54,young,CC5,1,JARGON,,semantic,1,0,1,3.28257929906249,y,y
54,young,CC5,2,SABLE,,semantic,1,0,1,4.59411894669756,y,y
54,young,CC5,3,WARMHEARTED,,semantic,1,0,1,5.54606822039932,y,y
54,young,CC5,4,PAUPER,,semantic,1,0,1,7.03394046099857,y,y
54,young,CC5,5,BLACKJACK,GAMBLER,semantic,0,1,6,8.78582290653139,y,y
54,young,CC5,6,LOUD,,phonetic,1,0,1,9.59377937344834,y,y
54,young,CC5,7,BUN,CRITICAL,phonetic,1,0,1,11.2576690823771,y,y
54,young,CC5,8,ROLE,CRITICAL,phonetic,1,0,6,12.2735991608351,y,y
54,young,CC5,9,HAT,CAT,phonetic,0,1,6,13.145539753139,y,y
54,young,CC5,10,HOUSECOAT,,semantic,1,0,1,14.0094899516553,y,y
54,young,CC5,11,CANVAS,,semantic,1,0,1,14.9214220559224,y,y
54,young,CC5,12,STAKES,GAMBLER,semantic,0,0,4,17.8412304581143,y,y
54,young,CC5,13,HIRE,MIRE,phonetic,0,0,4,19.0571733349934,y,y
54,young,CC5,14,DINOSAUR,CRITICAL,semantic,1,0,1,20.3210836295038,y,y
54,young,CC5,15,LEST,WEST,phonetic,0,0,1,21.4490271289833,y,y
54,young,CC5,16,LUNATIC,CRITICAL,semantic,1,0,6,22.5929357213899,y,y
54,young,CC5,17,BARBELLS,FITNESS,semantic,0,1,6,23.720849942416,y,y
54,young,CC5,18,STEALING,ROBBERY,semantic,0,0,1,24.8167920224369,y,y
54,young,CC5,19,JUGGLING,MAGICIAN,semantic,0,0,1,25.5607055043802,y,y
54,young,CC5,20,PERK,,phonetic,1,0,4,27.560566354543,y,y
54,young,CC5,21,SUN,BUN,phonetic,0,1,6,28.5045243282802,y,y
54,young,CC5,22,BUM,BUN,phonetic,0,0,1,29.8244398245588,y,y
54,young,CC5,23,CATACOMBS,PYRAMID,semantic,0,0,1,31.2083433698863,y,y
54,young,CC5,24,RAT,CAT,phonetic,0,1,6,32.0243255463429,y,y
54,young,CC5,25,REST,WEST,phonetic,0,1,6,32.8002860266715,y,y
54,young,CC5,26,PODIUM,,semantic,1,0,1,33.4882112108171,y,y
54,young,CC5,27,EMBALMING,PYRAMID,semantic,0,0,1,34.5041974321939,y,y
54,young,CC5,28,RAW,,phonetic,1,0,1,35.3441239274107,y,y
54,young,CC5,29,BIOLOGIST,,semantic,1,0,1,36.1200487902388,y,y
54,young,CC5,30,GATE,FATE,phonetic,0,0,1,37.0559608307667,y,y
54,young,CC5,31,ROBE,ROLE,phonetic,0,1,6,37.7359227864072,y,y
54,young,CC5,32,GUSTS,TORNADO,semantic,0,0,6,38.6638646558858,y,y
54,young,CC5,33,LULLABY,INFANT,semantic,0,0,1,39.7998151513748,y,y
54,young,CC5,34,BABBLE,INFANT,semantic,0,1,6,40.503760966938,y,y
54,young,CC5,35,CAT,CRITICAL,phonetic,1,0,1,42.6876317923889,y,y
54,young,CC5,36,VAULT,PYRAMID,semantic,0,1,6,43.7115555852652,y,y
54,young,CC5,37,LINGUISTICS,,semantic,1,0,1,44.4315018090419,y,y
54,young,CC5,38,CON,COP,phonetic,0,1,1,45.3674603332765,y,y
54,young,CC5,39,UNFORMED,,semantic,1,0,1,47.0553354113363,y,y
54,young,CC5,40,TEAT,TEAL,phonetic,0,1,6,47.8232910088263,y,y
54,young,CC5,41,COW,,phonetic,1,0,4,49.8711545928381,y,y
54,young,CC5,42,WEST,CRITICAL,phonetic,1,0,4,51.0391074134968,y,y
54,young,CC5,43,FUR,,phonetic,1,0,4,51.9670172878541,y,y
54,young,CC5,44,BOP,COP,phonetic,0,1,6,52.7429828993045,y,y
54,young,CC5,45,NIP,SIP,phonetic,0,1,6,53.3589257160202,y,y
54,young,CC5,46,MOP,COP,phonetic,0,0,1,54.5028572482988,y,y
54,young,CC5,47,SAW,,phonetic,1,0,1,55.5508023295552,y,y
54,young,CC5,48,INDUSTRY,,semantic,1,0,1,56.3747353591025,y,y
54,young,CC5,49,ROTE,ROLE,phonetic,0,1,6,57.1106901406311,y,y
54,young,CC5,50,ATTIC,,semantic,1,0,1,57.7826577783562,y,y
54,young,CC5,51,BOON,CRITICAL,phonetic,1,0,6,58.5265706563368,y,y
54,young,CC5,52,AMPHIBIANS,DINOSAUR,semantic,0,0,1,59.2945464774966,y,y
54,young,CC5,53,FUN,BUN,phonetic,0,0,6,59.9904925418086,y,y
54,young,CC5,54,STORK,INFANT,semantic,0,1,6,60.9424185734242,y,y
54,young,CC5,55,BRONTOSAURUS,DINOSAUR,semantic,0,0,1,61.6623771726154,y,y
54,young,CC5,56,WHIRLING,TORNADO,semantic,0,0,1,62.5663234107196,y,y
54,young,CC5,57,GLOOMY,PHANTOM,semantic,0,1,6,63.3182982201688,y,y
54,young,CC5,58,FITNESS,CRITICAL,semantic,1,0,4,65.9981463807635,y,y
54,young,CC5,59,SPOOKY,PHANTOM,semantic,0,0,1,67.3180658007041,y,y
54,young,CC5,60,BOUT,,phonetic,1,0,4,69.7098713000305,y,y
54,young,CC5,61,MAMMOTH,DINOSAUR,semantic,0,1,6,70.5738097266294,y,y
54,young,CC5,62,INFERNO,,semantic,1,0,4,74.2936195172369,y,y
54,young,CC5,63,WINDSTORM,TORNADO,semantic,0,1,6,75.245532871224,y,y
54,young,CC5,64,HALLUCINATION,LUNATIC,semantic,0,0,6,76.4054723577574,y,y
54,young,CC5,65,PHANTOM,CRITICAL,semantic,1,0,1,77.6133373058401,y,y
54,young,CC5,66,TRIPLICATE,,semantic,1,0,1,78.7493110429496,y,y
