SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
96,old,CC8,1,CARPORT,,semantic,1,0,1,3.154347269,n,y
96,old,CC8,2,SCISSORS,,semantic,1,0,1,4.641847869,n,y
96,old,CC8,3,MECHANICAL,,semantic,1,0,1,6.737796185,n,y
96,old,CC8,4,CONVENIENCE,,semantic,1,0,2,9.417660377,n,y
96,old,CC8,5,SIS,SIP,phonetic,0,1,6,12.21753022,n,y
96,old,CC8,6,MIRE,CRITICAL,phonetic,1,0,6,13.84145673,n,y
96,old,CC8,7,GUTTER,,semantic,1,0,4,17.6892707,n,y
96,old,CC8,8,GAMBLER,CRITICAL,semantic,1,0,4,20.50513309,n,y
96,old,CC8,9,DATE,FATE,phonetic,0,1,6,24.60893188,n,y
96,old,CC8,10,SAW,,phonetic,1,0,4,27.31278911,n,y
96,old,CC8,11,GOBLIN,PHANTOM,semantic,0,1,4,32.85657452,n,y
96,old,CC8,12,RABBIT,MAGICIAN,semantic,0,1,5,35.19244902,n,y
96,old,CC8,13,FITNESS,CRITICAL,semantic,1,0,2,42.86410142,n,y
96,old,CC8,14,STROLLER,INFANT,semantic,0,1,6,45.0799766,n,y
96,old,CC8,15,HIEROGLYPHICS,PYRAMID,semantic,0,0,6,46.26391288,n,y
96,old,CC8,16,ROULETTE,GAMBLER,semantic,0,1,6,47.08786813,n,y
96,old,CC8,17,ROSE,ROLE,phonetic,0,1,6,47.91991866,n,y
96,old,CC8,18,ROBBERY,CRITICAL,semantic,1,0,5,50.96770914,n,y
96,old,CC8,19,SOON,BOON,phonetic,0,0,2,56.89540221,n,y
96,old,CC8,20,BAT,CAT,phonetic,0,0,3,59.511308,n,y
96,old,CC8,21,TORNADO,CRITICAL,semantic,1,0,2,61.00726369,n,y
96,old,CC8,22,HYPNOTIST,MAGICIAN,semantic,0,0,2,62.75920691,n,y
96,old,CC8,23,BIOLOGIST,,semantic,1,0,1,64.63107097,n,y
96,old,CC8,24,FUR,,phonetic,1,0,3,67.23098724,n,y
96,old,CC8,25,SIP,CRITICAL,phonetic,1,0,2,71.71070014,n,y
96,old,CC8,26,CYCLONE,TORNADO,semantic,0,0,3,73.54266404,n,y
96,old,CC8,27,RAW,,phonetic,1,0,3,76.27853624,n,y
96,old,CC8,28,DINOSAUR,CRITICAL,semantic,1,0,4,81.87824725,n,y
96,old,CC8,29,DIRE,MIRE,phonetic,0,0,3,84.7581109,n,y
96,old,CC8,30,WELT,WEST,phonetic,0,1,6,86.76602778,n,y
96,old,CC8,31,TOP,COP,phonetic,0,1,5,91.66178316,n,y
96,old,CC8,32,UNDERGROWTH,,semantic,1,0,2,94.77362954,n,y
96,old,CC8,33,FUNNEL,TORNADO,semantic,0,1,5,96.30955511,n,y
96,old,CC8,34,PHARAOH,PYRAMID,semantic,0,1,6,98.25347828,n,y
96,old,CC8,35,MIKE,MIRE,phonetic,0,1,6,99.71741295,n,y
96,old,CC8,36,PAT,CAT,phonetic,0,1,6,100.7013416,n,y
96,old,CC8,37,JARGON,,semantic,1,0,2,102.3572958,n,y
96,old,CC8,38,GUN,BUN,phonetic,0,0,2,105.3331527,n,y
96,old,CC8,39,BOOK,,phonetic,1,0,3,107.5650512,n,y
96,old,CC8,40,COW,,phonetic,1,0,2,109.2290089,n,y
96,old,CC8,41,SILHOUETTE,,semantic,1,0,4,111.6929391,n,y
96,old,CC8,42,UNFORMED,,semantic,1,0,2,115.4206861,n,y
96,old,CC8,43,COP,CRITICAL,phonetic,1,0,2,117.8525805,n,y
96,old,CC8,44,SORCERER,MAGICIAN,semantic,0,1,6,120.8284262,n,y
96,old,CC8,45,INFANT,CRITICAL,semantic,1,0,3,123.0683171,n,y
96,old,CC8,46,SABLE,,semantic,1,0,3,126.8201686,n,y
96,old,CC8,47,BOUT,,phonetic,1,0,2,128.9560424,n,y
96,old,CC8,48,LOON,BOON,phonetic,0,0,1,131.0119457,n,y
96,old,CC8,49,COIN,,phonetic,1,0,2,132.5478815,n,y
96,old,CC8,50,HIGHCHAIR,INFANT,semantic,0,1,6,135.843746,n,y
96,old,CC8,51,HIP,SIP,phonetic,0,1,5,140.3955457,n,y
96,old,CC8,52,BIRD,,phonetic,1,0,2,143.507349,n,y
96,old,CC8,53,NOW,,phonetic,1,0,2,147.69116,n,y
96,old,CC8,54,LIP,SIP,phonetic,0,0,3,149.3630801,n,y
96,old,CC8,55,TWISTER,TORNADO,semantic,0,1,5,154.2348485,n,y
96,old,CC8,56,EXTINCTION,DINOSAUR,semantic,0,0,4,158.7546747,n,y
96,old,CC8,57,TIRE,MIRE,phonetic,0,0,2,162.0665205,n,y
