SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
45,young,CC4,1,SYNOPSIS,,semantic,1,0,1,3.31599193345755,y,y
45,young,CC4,2,HOUSECOAT,,semantic,1,0,1,5.4439070567023,y,y
45,young,CC4,3,BIOLOGIST,,semantic,1,0,1,6.34778696508147,y,y
45,young,CC4,4,UNFORMED,,semantic,1,0,1,9.29164738627151,y,y
45,young,CC4,5,TIRE,MIRE,phonetic,0,1,6,10.8595464632381,y,y
45,young,CC4,6,CARPORT,,semantic,1,0,1,12.5554786853027,y,y
45,young,CC4,7,GLITTERING,DIAMOND,semantic,0,0,1,13.5394310008269,y,y
45,young,CC4,8,THESAURUS,,semantic,1,0,1,14.3073923185002,y,y
45,young,CC4,9,HOP,COP,phonetic,0,1,6,16.6592699112371,y,y
45,young,CC4,10,JOY,,phonetic,1,0,1,18.307158990996,y,y
45,young,CC4,11,WIZARD,MAGICIAN,semantic,0,0,1,20.6190596930683,y,y
45,young,CC4,12,INSANITY,LUNATIC,semantic,0,1,6,21.6109852914233,y,y
45,young,CC4,13,MAGICIAN,CRITICAL,semantic,1,0,1,23.9789163037203,y,y
45,young,CC4,14,GUN,BUN,phonetic,0,1,6,24.9388630457688,y,y
45,young,CC4,15,GAMBLER,CRITICAL,semantic,1,0,1,26.2267533449922,y,y
45,young,CC4,16,JASMINE,,semantic,1,0,1,27.162685156567,y,y
45,young,CC4,17,FAKE,FATE,phonetic,0,0,1,28.842586295912,y,y
45,young,CC4,18,MADMAN,LUNATIC,semantic,0,1,6,29.7865747001488,y,y
45,young,CC4,19,PHANTOM,CRITICAL,semantic,1,0,1,32.298418413382,y,y
45,young,CC4,20,SAW,,phonetic,1,0,1,33.9063538447954,y,y
45,young,CC4,21,INVITATION,,semantic,1,0,1,34.6743015793618,y,y
45,young,CC4,22,WIRE,MIRE,phonetic,0,0,1,50.3935116222128,y,y
45,young,CC4,23,DERANGED,LUNATIC,semantic,0,0,1,51.4734143912792,y,y
45,young,CC4,24,CASTLE,CRITICAL,semantic,1,0,1,52.3773975314107,y,y
45,young,CC4,25,POP,COP,phonetic,0,1,6,53.4173517834861,y,y
45,young,CC4,26,DINOSAUR,CRITICAL,semantic,1,0,1,54.6252810570877,y,y
45,young,CC4,27,ROTE,ROLE,phonetic,0,0,1,55.4492162398528,y,y
45,young,CC4,28,FOSSILS,DINOSAUR,semantic,0,1,6,56.3931807980407,y,y
45,young,CC4,29,LOON,BOON,phonetic,0,1,1,57.2571046433877,y,y
45,young,CC4,30,WENT,WEST,phonetic,0,1,6,58.1370879453607,y,y
45,young,CC4,31,FATE,CRITICAL,phonetic,1,0,6,59.4409764262382,y,y
45,young,CC4,32,GLOOMY,PHANTOM,semantic,0,0,1,60.4329107780941,y,y
45,young,CC4,33,GAZETTE,,semantic,1,0,1,61.320874908939,y,y
