SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
34,young,CC3,1,SCHOOLYARD,,semantic,1,0,1,1.73105828044936,y,y
34,young,CC3,2,SILHOUETTE,,semantic,1,0,2,4.93051900737919,y,y
34,young,CC3,3,BAGEL,,semantic,1,0,2,6.31439357576892,y,y
34,young,CC3,4,SCISSORS,,semantic,1,0,2,8.03431897214614,y,y
34,young,CC3,5,MIRE,CRITICAL,phonetic,1,0,2,9.05823944485746,y,y
34,young,CC3,6,PURPLE,,semantic,1,0,2,11.6020770436153,y,y
34,young,CC3,7,HALLUCINATION,LUNATIC,semantic,0,0,1,16.1457570800558,y,y
34,young,CC3,8,PULL,,phonetic,1,0,5,18.0816591598559,y,y
34,young,CC3,9,JACKPOT,GAMBLER,semantic,0,0,3,19.8255113675259,y,y
34,young,CC3,10,PRICELESS,DIAMOND,semantic,0,1,6,23.0333144378383,y,y
34,young,CC3,11,LOUD,,phonetic,1,0,1,25.0812033764087,y,y
34,young,CC3,12,FAME,FATE,phonetic,0,0,2,30.0888982659671,y,y
34,young,CC3,13,SUN,BUN,phonetic,0,1,6,31.664737888379,y,y
34,young,CC3,14,BUFFOON,COMEDIAN,semantic,0,0,2,33.5286364713684,y,y
34,young,CC3,15,WIZARD,MAGICIAN,semantic,0,1,6,34.5125928996131,y,y
34,young,CC3,16,CAB,CAT,phonetic,0,0,1,36.6324427749496,y,y
34,young,CC3,17,SPOOKY,PHANTOM,semantic,0,0,3,38.4483452651184,y,y
34,young,CC3,18,BABBLE,INFANT,semantic,0,1,6,39.6722987594549,y,y
34,young,CC3,19,BOUT,,phonetic,1,0,2,43.6079934728332,y,y
34,young,CC3,20,ARTIFACTS,DINOSAUR,semantic,0,1,6,44.7359399909619,y,y
34,young,CC3,21,STAKES,GAMBLER,semantic,0,0,3,47.6157644269988,y,y
34,young,CC3,22,PODIUM,,semantic,1,0,2,50.183544231113,y,y
34,young,CC3,23,BLACKJACK,GAMBLER,semantic,0,1,6,51.3035009589512,y,y
34,young,CC3,24,DOLE,ROLE,phonetic,0,0,1,54.5033447248861,y,y
34,young,CC3,25,WOOD,,phonetic,1,0,1,56.3191720559262,y,y
34,young,CC3,26,GATE,FATE,phonetic,0,0,2,58.1030643729027,y,y
34,young,CC3,27,DACHSHUND,,semantic,1,0,1,59.3909775433131,y,y
34,young,CC3,28,LEST,WEST,phonetic,0,0,1,60.6708794925362,y,y
34,young,CC3,29,BOON,CRITICAL,phonetic,1,0,3,62.6547643840313,y,y
34,young,CC3,30,BUD,BUN,phonetic,0,1,6,63.6787120227236,y,y
34,young,CC3,31,TEAT,TEAL,phonetic,0,1,6,64.5665911454707,y,y
34,young,CC3,32,VEST,WEST,phonetic,0,0,1,66.2305551078171,y,y
34,young,CC3,33,SWEATING,FITNESS,semantic,0,1,6,67.1104876035824,y,y
34,young,CC3,34,NEST,WEST,phonetic,0,1,6,68.3663975431118,y,y
34,young,CC3,35,PSYCHOPATH,LUNATIC,semantic,0,1,6,69.7182987630367,y,y
34,young,CC3,36,BUR,,phonetic,1,0,1,71.1102446196601,y,y
34,young,CC3,37,HIRE,MIRE,phonetic,0,0,2,72.5821092079859,y,y
34,young,CC3,38,EMBALMING,PYRAMID,semantic,0,0,1,73.7740760729648,y,y
34,young,CC3,39,FAKE,FATE,phonetic,0,1,5,76.5338508132845,y,y
34,young,CC3,40,MOON,BOON,phonetic,0,0,2,79.6536741263699,y,y
34,young,CC3,41,INFERNO,,semantic,1,0,3,82.7734560868703,y,y
34,young,CC3,42,NULL,,phonetic,1,0,2,91.7488887640648,y,y
34,young,CC3,43,MOORING,,semantic,1,0,1,93.0287671694532,y,y
34,young,CC3,44,YAW,,phonetic,1,0,1,94.0367122872267,y,y
34,young,CC3,45,LUNATIC,CRITICAL,semantic,1,0,2,95.3806194909848,y,y
34,young,CC3,46,PACIFIER,INFANT,semantic,0,0,5,97.6125123680104,y,y
34,young,CC3,47,FOIL,,phonetic,1,0,2,101.404267701088,y,y
34,young,CC3,48,LAWN,,phonetic,1,0,1,103.02017369261,y,y
34,young,CC3,49,HAT,CAT,phonetic,0,1,6,104.460107492283,y,y
34,young,CC3,50,MINE,MIRE,phonetic,0,0,3,106.411947196582,y,y
34,young,CC3,51,PHANTOM,CRITICAL,semantic,1,0,6,107.219851444708,y,y
34,young,CC3,52,NIP,SIP,phonetic,0,1,6,107.907891027164,y,y
34,young,CC3,53,ANTIQUITY,,semantic,1,0,2,110.79565424216,y,y
34,young,CC3,54,BARBELLS,FITNESS,semantic,0,1,3,116.331304644933,y,y
34,young,CC3,55,ROLE,CRITICAL,phonetic,1,0,5,118.875137112103,y,y
34,young,CC3,56,JUGGLING,MAGICIAN,semantic,0,0,2,120.387041809503,y,y
34,young,CC3,57,RAW,,phonetic,1,0,2,121.779005172895,y,y
34,young,CC3,58,SIP,CRITICAL,phonetic,1,0,2,123.61081480165,y,y
34,young,CC3,59,WIRE,MIRE,phonetic,0,1,2,125.466684354702,y,y
34,young,CC3,60,FITNESS,CRITICAL,semantic,1,0,1,128.402618429624,y,y
34,young,CC3,61,CATACOMBS,PYRAMID,semantic,0,0,1,130.794361749431,y,y
34,young,CC3,62,JOY,,phonetic,1,0,1,132.162292052526,y,y
34,young,CC3,63,ROTE,ROLE,phonetic,0,1,2,135.554122303147,y,y
34,young,CC3,64,SIX,SIP,phonetic,0,1,6,137.897883414757,y,y
34,young,CC3,65,PHYSIQUE,FITNESS,semantic,0,0,3,140.825770952739,y,y
34,young,CC3,66,WARMHEARTED,,semantic,1,0,1,142.297607771587,y,y
34,young,CC3,67,TRIBESMAN,,semantic,1,0,1,143.225560809486,y,y
34,young,CC3,68,INDUSTRY,,semantic,1,0,1,144.057493288536,y,y
34,young,CC3,69,MOP,COP,phonetic,0,0,1,145.345420343801,y,y
34,young,CC3,70,LULLABY,INFANT,semantic,0,0,1,146.065368982265,y,y
34,young,CC3,71,TOON,BOON,phonetic,0,1,4,149.233182351338,y,y
34,young,CC3,72,BOP,COP,phonetic,0,1,6,150.849083815236,y,y
34,young,CC3,73,TEAS,TEAL,phonetic,0,1,6,151.665034600301,y,y
34,young,CC3,74,PUNSTER,COMEDIAN,semantic,0,1,6,152.448976117419,y,y
34,young,CC3,75,SPELLS,MAGICIAN,semantic,0,1,5,154.368816514965,y,y
34,young,CC3,76,MAGICIAN,CRITICAL,semantic,1,0,4,155.80870413268,y,y
34,young,CC3,77,RAT,CAT,phonetic,0,1,6,156.824650812661,y,y
34,young,CC3,78,WEST,CRITICAL,phonetic,1,0,2,160.0004702718,y,y
34,young,CC3,79,DIAMOND,CRITICAL,semantic,1,0,2,161.776365553727,y,y
34,young,CC3,80,DIP,SIP,phonetic,0,0,2,165.632142440882,y,y
34,young,CC3,81,SPARKLE,DIAMOND,semantic,0,0,6,166.704053875292,y,y
34,young,CC3,82,FUR,,phonetic,1,0,2,170.055847639218,y,y
34,young,CC3,83,COW,,phonetic,1,0,2,170.743777652504,y,y
34,young,CC3,84,GAMBLER,CRITICAL,semantic,1,0,5,172.495636554202,y,y
34,young,CC3,85,LINGUISTICS,,semantic,1,0,4,174.383550992468,y,y
34,young,CC3,86,ROBE,ROLE,phonetic,0,1,6,175.591457594885,y,y
34,young,CC3,87,UNDERGROWTH,,semantic,1,0,1,177.43132070289,y,y
34,young,CC3,88,THICKET,,semantic,1,0,1,178.271303340793,y,y
