SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
38,young,CC4,1,THICKET,,semantic,1,0,1,5.24324595159851,y,y
38,young,CC4,2,TRIPLICATE,,semantic,1,0,1,6.97080054902472,y,y
38,young,CC4,3,OPOSSUM,,semantic,1,0,1,8.0107258236967,y,y
38,young,CC4,4,SILHOUETTE,,semantic,1,0,1,8.83468092838302,y,y
38,young,CC4,5,HALLUCINATION,LUNATIC,semantic,0,1,6,10.7465591728687,y,y
38,young,CC4,6,NULL,,phonetic,1,0,1,11.9944632241968,y,y
38,young,CC4,7,ROLE,CRITICAL,phonetic,1,0,6,13.2744246120565,y,y
38,young,CC4,8,TONING,FITNESS,semantic,0,0,1,14.6663415776566,y,y
38,young,CC4,9,FUR,,phonetic,1,0,1,17.2822744396981,y,y
38,young,CC4,10,BOON,CRITICAL,phonetic,1,0,1,18.3541628746316,y,y
38,young,CC4,11,ENCHANTED,MAGICIAN,semantic,0,1,6,19.6820973763242,y,y
38,young,CC4,12,LEST,WEST,phonetic,0,1,1,20.8740393347107,y,y
38,young,CC4,13,SPARKLE,DIAMOND,semantic,0,1,6,22.633944059955,y,y
38,young,CC4,14,FEUDAL,CASTLE,semantic,0,1,1,25.0497947591357,y,y
38,young,CC4,15,TOY,,phonetic,1,0,1,26.8977252524346,y,y
38,young,CC4,16,SIN,SIP,phonetic,0,0,1,27.5776438985486,y,y
38,young,CC4,17,PROMENADE,,semantic,1,0,1,28.6735825801734,y,y
38,young,CC4,18,DOLE,ROLE,phonetic,0,1,6,30.1855259030126,y,y
38,young,CC4,19,LOUD,,phonetic,1,0,1,31.2415079178754,y,y
38,young,CC4,20,DIP,SIP,phonetic,0,1,6,32.3134443464223,y,y
38,young,CC4,21,MOORING,,semantic,1,0,1,33.5693440174218,y,y
38,young,CC4,22,COG,COP,phonetic,0,0,1,34.5452641898301,y,y
38,young,CC4,23,DIAMOND,CRITICAL,semantic,1,0,1,35.4812587855849,y,y
38,young,CC4,24,BOOT,BOON,phonetic,0,0,1,36.3372238364536,y,y
38,young,CC4,25,TEST,WEST,phonetic,0,0,1,37.185160064837,y,y
38,young,CC4,26,BUTTERFLY,CRITICAL,semantic,1,0,1,39.1210719544906,y,y
38,young,CC4,27,CAMOUFLAGE,BUTTERFLY,semantic,0,1,6,40.3209871959407,y,y
38,young,CC4,28,GLACIERS,DINOSAUR,semantic,0,0,1,43.1368570323102,y,y
38,young,CC4,29,PICCOLO,,semantic,1,0,1,43.9128363062628,y,y
38,young,CC4,30,RUN,BUN,phonetic,0,0,1,44.7848010482267,y,y
38,young,CC4,31,VEST,WEST,phonetic,0,1,6,45.9207365424372,y,y
38,young,CC4,32,METAMORPHOSIS,BUTTERFLY,semantic,0,0,1,47.9765800093301,y,y
38,young,CC4,33,MAGICIAN,CRITICAL,semantic,1,0,1,49.2885281015188,y,y
38,young,CC4,34,FACE,FATE,phonetic,0,0,1,50.6404449341353,y,y
38,young,CC4,35,CASINO,GAMBLER,semantic,0,0,1,52.2483399179764,y,y
